# 	 comment
library,name
Rocklin,HEEH_rd2_0362
Rocklin,EHEE_rd3_0095
Rocklin,EHEE_rd4_0763
Rocklin,HEEH_rd3_1068
Rocklin,EEHEE_rd3_1154
Rocklin,HHH_rd1_0799
Rocklin,EEHEE_rd4_0745
Rocklin,HEEH_rd4_0679
Rocklin,EEHEE_rd3_0714
Rocklin,HEEH_rd3_0628
Rocklin,EEHEE_rd1_0510
Rocklin,EEHEE_rd1_0962
Rocklin,EEHEE_rd2_0198
Rocklin,EHEE_rd2_1059
Rocklin,HEEH_rd2_0703
Rocklin,EHEE_rd1_0536
Rocklin,EHEE_rd1_0944
Rocklin,HEEH_rd2_1143
Rocklin,EHEE_rd1_0291
Rocklin,EHEE_rd2_0619
Rocklin,HEEH_rd4_0218
Rocklin,EEHEE_rd4_0324
Rocklin,HEEH_rd3_0249
Rocklin,EEHEE_rd3_0375
Rocklin,EEHEE_rd4_0483
Rocklin,EHEE_rd4_0302
Rocklin,EEHEE_rd3_1292
Rocklin,EEHEE_rd3_1535
Rocklin,HEEH_rd3_1409
Rocklin,EEHEE_rd3_1243
Rocklin,EHEE_rd4_0474
Rocklin,EHEE_rd4_0806
Rocklin,HHH_rd1_0329
Rocklin,EEHEE_rd3_0403
Rocklin,EEHEE_rd3_0871
Rocklin,HHH_rd2_0006
Rocklin,EEHEE_rd4_0452
Rocklin,EEHEE_rd4_0820
Rocklin,HEEH_rd3_0298
Rocklin,EHEE_rd1_0995
Rocklin,EHEE_rd1_0240
Rocklin,HEEH_rd2_1192
Rocklin,EEHEE_rd2_0149
Rocklin,HEEH_rd2_0075
Rocklin,EEHEE_rd1_0266
Rocklin,EHEE_rd2_1088
Rocklin,HHH_rd1_0748
Rocklin,EEHEE_rd4_0794
Rocklin,EEHEE_rd3_0062
Rocklin,EEHEE_rd4_0033
Rocklin,EEHEE_rd3_1622
Rocklin,EHEE_rd3_0044
Rocklin,EEHEE_rd3_1185
Rocklin,EHEE_rd4_0015
Rocklin,HEEH_rd2_0866
Rocklin,HEEH_rd2_0414
Rocklin,EEHEE_rd2_0528
Rocklin,EEHEE_rd1_0607
Rocklin,EHEE_rd1_0186
Rocklin,HEEH_rd2_1254
Rocklin,EHEE_rd1_0621
Rocklin,EEHEE_rd1_1047
Rocklin,EHEE_rd2_0037
Rocklin,EHEE_rd2_0790
Rocklin,EHEE_rd1_0318
Rocklin,EEHEE_rd2_0011
Rocklin,HHH_rd4_0837
Rocklin,EEHEE_rd1_0499
Rocklin,HHH_rd4_0445
Rocklin,HEEH_rd1_0202
Rocklin,HEEH_rd3_1227
Rocklin,HEEH_rd3_1580
Rocklin,HHH_rd1_0271
Rocklin,HEEH_rd4_0391
Rocklin,HEEH_rd3_0467
Rocklin,HEEH_rd3_0815
Rocklin,EEHEE_rd3_0929
Rocklin,HEEH_rd4_0436
Rocklin,HEEH_rd4_0844
Rocklin,EEHEE_rd4_0978
Rocklin,HHH_rd4_0024
Rocklin,EEHEE_rd2_0802
Rocklin,EEHEE_rd2_0470
Rocklin,EHEE_rd2_1216
Rocklin,HEEH_rd1_0663
Rocklin,HHH_rd4_0783
Rocklin,HHH_rd3_0075
Rocklin,EHEE_rd2_0824
Rocklin,EHEE_rd2_0456
Rocklin,EEHEE_rd2_1230
Rocklin,EHEE_rd1_0779
Rocklin,HHH_rd1_0610
Rocklin,HEEH_rd3_0006
Rocklin,HEEH_rd4_0057
Rocklin,HEEH_rd3_1646
Rocklin,HEEH_rd3_1697
Rocklin,HEEH_rd3_1130
Rocklin,HEEH_rd4_0721
Rocklin,HHH_rd2_0249
Rocklin,HEEH_rd3_0770
Rocklin,HEEH_rd4_0086
Rocklin,HHH_rd1_0166
Rocklin,EHEE_rd2_0487
Rocklin,EHEE_rd2_0320
Rocklin,HEEH_rd1_0115
Rocklin,EEHEE_rd1_0029
Rocklin,HHH_rd4_0752
Rocklin,EEHEE_rd2_0306
Rocklin,HEEH_rd4_0340
Rocklin,HEEH_rd3_0311
Rocklin,HHH_rd1_0975
Rocklin,HHH_rd1_0507
Rocklin,HEEH_rd4_0895
Rocklin,HEEH_rd3_1551
Rocklin,EEHEE_rd1_0448
Rocklin,HHH_rd4_0494
Rocklin,HEEH_rd1_0574
Rocklin,HEEH_rd1_0906
Rocklin,EHEE_rd2_1101
Rocklin,EEHEE_rd2_0767
Rocklin,HHH_rd4_0333
Rocklin,EEHEE_rd2_1127
Rocklin,EHEE_rd2_0741
Rocklin,HEEH_rd2_0310
Rocklin,HHH_rd4_0678
Rocklin,HEEH_rd1_0798
Rocklin,EEHEE_rd1_0103
Rocklin,EHEE_rd1_0682
Rocklin,EHEE_rd1_0125
Rocklin,EEHEE_rd4_0090
Rocklin,EEHEE_rd3_0766
Rocklin,EEHEE_rd4_0737
Rocklin,EEHEE_rd3_1126
Rocklin,EEHEE_rd3_1681
Rocklin,EHEE_rd4_0711
Rocklin,HEEH_rd2_1131
Rocklin,EHEE_rd1_0544
Rocklin,EHEE_rd1_0936
Rocklin,HEEH_rd2_0771
Rocklin,HHH_rd4_0219
Rocklin,EEHEE_rd1_0562
Rocklin,EEHEE_rd1_0910
Rocklin,HHH_rd3_0248
Rocklin,EEHEE_rd3_1547
Rocklin,HEEH_rd3_1809
Rocklin,EHEE_rd4_0370
Rocklin,EEHEE_rd4_0883
Rocklin,EEHEE_rd3_0307
Rocklin,EEHEE_rd4_0356
Rocklin,HHH_rd2_0074
Rocklin,EEHEE_rd4_0420
Rocklin,EEHEE_rd4_0852
Rocklin,EEHEE_rd3_0471
Rocklin,EEHEE_rd3_0803
Rocklin,EEHEE_rd4_0387
Rocklin,EHEE_rd4_0406
Rocklin,EHEE_rd4_0874
