# Eva1 proteins
library,name
Eva1,ems_ferrM_7390_0002
Eva1,ems_ferrM_1919
Eva1,ems_ferrC_820
Eva1,ems_ferrC_452
Eva1,ems_ferrM_2814_0002
Eva1,ems_ferrM_1817_0002
Eva1,ems_ferrC_483
Eva1,ems_ferrM_3391_0002
Eva1,ems_ferrM_5816_0002
Eva1,ems_4hM_5172
Eva1,ems_4hM_4095
Eva1,ems_f2_689
Eva1,ems_4hM_4732
Eva1,ems_ferrM_3810_0002
Eva1,ems_ferrM_5303
Eva1,ems_ferrM_6394_0002
Eva1,ems_thioC_165
Eva1,ems_ferrM_356_0002
Eva1,ems_4hM_4979_0002
Eva1,ems_4hM_2179
Eva1,ems_ferrM_4246_0002
Eva1,ems_4hC_1508_0002
Eva1,ems_4hM_3739
Eva1,ems_thioM_556
Eva1,ems_thioM_924
Eva1,ems_4hM_4886
Eva1,ems_ferrM_2577_0002
Eva1,bGM_622_0002
Eva1,ems_bGC_8
Eva1,ems_ferrM_5762
Eva1,ems_4hC_2606_0002
Eva1,ems_4hM_4353
Eva1,ems_ferrC_1179
Eva1,ems_bGC_122
Eva1,ems_ferrC_745
Eva1,ems_ferrM_4122
Eva1,ems_4hM_3418_0002
Eva1,ems_thioM_137
Eva1,ems_ferrM_7037
Eva1,ems_4hM_3022_0002
Eva1,ems_4hM_483
Eva1,ems_4hM_2518
Eva1,ems_ferrM_3129
Eva1,ems_4hM_324
Eva1,ems_4hC_1303_0002
Eva1,bGM_324_0002
Eva1,ems_ferrC_200
Eva1,ems_ferrM_2071_0002
Eva1,ems_4hM_5056
Eva1,ems_ferrM_4467
Eva1,ems_ferrM_5227
Eva1,ems_4hM_4616
Eva1,ems_ferrM_1448_0002
Eva1,ems_ferrM_6332
Eva1,ems_ferrM_633
Eva1,ems_4hM_661
Eva1,ems_4hC_3118
Eva1,ems_ferrM_194
Eva1,ems_thioM_87_0002
Eva1,ems_4hM_4277
Eva1,ems_ferrM_5646
Eva1,ems_4hM_3992_0002
Eva1,ems_thioM_1116_0002
Eva1,ems_4hM_3629_0002
Eva1,ems_ferrM_4006
Eva1,ems_4hM_5437
Eva1,ems_ferrM_1758
Eva1,ems_4hM_856_0002
Eva1,ems_4hM_5390
Eva1,ems_4hC_2339
Eva1,ems_ferrM_2746_0002
Eva1,ems_4hM_1840_0002
Eva1,ems_ferrM_7113
Eva1,bGM_413_0002
Eva1,ems_ferrM_7379_0002
Eva1,ems_4hM_2843_0002
Eva1,ems_ferrM_4740_0002
Eva1,ems_ferrM_6753
Eva1,ems_ferrC_2148
Eva1,ems_ferrM_987
Eva1,ems_4hM_3847_0002
Eva1,ems_ferrC_2199
Eva1,ems_ferrM_283
Eva1,ems_bGC_236_0002
Eva1,ems_ferrM_3742_0002
Eva1,ems_ferrM_956
Eva1,ems_ferrM_6025
Eva1,ems_fer_extC_77
Eva1,ems_4hM_638_0002
Eva1,ems_f2_12
Eva1,ems_thioM_765
Eva1,ems_ferrM_1789
Eva1,ems_ferrM_1690_0002
Eva1,ems_4hM_2996_0002
Eva1,ems_4hM_5341
Eva1,ems_ferrM_2693_0002
Eva1,ems_ferrC_117
Eva1,ems_coilC_77
Eva1,ems_ferrM_5697
Eva1,ems_4hM_4501
Eva1,ems_4hM_2217_0002
Eva1,ems_4hM_4973
Eva1,ems_ferrM_4598_0002
Eva1,ems_thioM_304
Eva1,ems_bGC_49_0002
Eva1,ems_4hM_1119_0002
Eva1,ems_4hM_4526_0002
Eva1,ems_4hC_2954_0002
Eva1,ems_4hM_117
Eva1,ems_4hM_2520_0002
Eva1,ems_ferrM_6444
Eva1,ems_ferrM_145
Eva1,ems_ferrM_5449_0002
Eva1,ems_ferrM_5923
Eva1,ems_4hM_5087
Eva1,ems_ferrM_4311
Eva1,ems_ferrC_576
Eva1,ems_4hM_5117_0002
Eva1,ems_4hM_5219
Eva1,ems_ferrM_1176
Eva1,ems_ferrM_4628
Eva1,ems_ferrC_1673
Eva1,ems_f2_245
Eva1,ems_coilC_105_0002
Eva1,ems_4hM_1307
Eva1,ems_ferrM_5068
Eva1,ems_ferrM_6590_0002
Eva1,ems_thioM_1107
Eva1,ems_4hM_389
Eva1,bGM_711_0002
Eva1,ems_ferrM_3184
Eva1,bGM_171
Eva1,ems_thioFL2_163
Eva1,ems_4hC_2735_0002
Eva1,ems_4hM_2212
Eva1,ems_ferrM_3623
Eva1,ems_ferrM_1447_0002
Eva1,ems_thioC_92
Eva1,ems_ferrM_2063
Eva1,ems_4hC_2965
Eva1,ems_4hC_2517
Eva1,ems_4hM_4038
Eva1,ems_ferrM_5409
Eva1,ems_ferrC_389
Eva1,ems_ferrM_4375_0002
Eva1,ems_ferrM_1517
Eva1,ems_4hM_3794
Eva1,ems_thioM_989
Eva1,ems_4hM_3033
Eva1,ems_ferrM_2402
Eva1,ems_ferrM_2870
Eva1,ems_bGC_47
Eva1,ems_4hC_3091
Eva1,ems_ferrM_3997
Eva1,ems_ferrM_3698_0002
Eva1,ems_4hM_2673
Eva1,ems_ferrM_3946
Eva1,ems_4hM_2105
Eva1,ems_ferrM_4921_0002
Eva1,ems_4hC_3040
Eva1,bGM_266
Eva1,ems_f4m_101
Eva1,ems_ferrM_2927_0002
Eva1,ems_4hC_2600
Eva1,ems_thioM_958
Eva1,ems_ferrM_2374
Eva1,ems_4hM_2622_0002
Eva1,ems_4hM_1010
Eva1,ems_f2_152
Eva1,ems_thioC_119
Eva1,ems_ferrM_2715
Eva1,ems_4hM_3324
Eva1,ems_ferrM_3440_0002
Eva1,ems_4hM_3483
Eva1,ems_4hM_2916
Eva1,ems_ferrC_2010
Eva1,ems_ferrM_6445_0002
Eva1,ems_thioM_935_0002
Eva1,ems_4hC_725_0002
Eva1,ems_f2_533
Eva1,ems_4hM_4113_0002
Eva1,ems_4hM_4488
Eva1,ems_ferrM_2591_0002
